LIMIT_SET_SCHEDULE_ID,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,MONITORING_PERIOD_END_DATE,REPORTED_EXCURSION_NMBR,DMR_VALUE_STANDARD_UNITS,EXCEEDENCE_PCT,VIOLATION_CODE,MONITORING_PERIOD_END_DATE_NUMERIC,EXTERNAL_PERMIT_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_NAME,DMR_COMMENT_TEXT,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,PARAMETER_CODE,MONITORING_LOCATION_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,LIMIT_TYPE_CODE,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,ALL_MONTHS_LIMIT,LIMIT_SEASON_ID,LIMIT_BEGIN_DATE_NUMERIC,LIMIT_END_DATE_NUMERIC,STANDARD_UNIT_BASE,DMR_VALUE_BASE_UNITS,LIMIT_VALUE_BASE_UNITS,_DATA_SOURCE,location,PARAMETER_DESC,calculated_method,qualifier,facility_name,facility_place_id
3600948269,3611252830,C,2022-05-31,0.0,0.014999999999999998,,,2022.501598173516,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.014999999999999998,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2022-11-30,0.0,0.011399999999999999,,,2022.9988584474886,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.011399999999999999,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2022-12-31,0.0,0.016999999999999998,,,2023.0849315068492,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.016999999999999998,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-01-31,0.0,0.017699999999999997,,,2023.1682648401825,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.017699999999999997,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-02-28,0.0,0.018699999999999994,,,2023.2433789954339,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.018699999999999994,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-03-31,0.0,0.017099999999999997,,,2023.3349315068492,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.017099999999999997,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-04-30,0.0,0.016999999999999998,,,2023.4155251141551,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.016999999999999998,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-05-31,0.0,0.020399999999999995,,,2023.501598173516,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.020399999999999995,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-06-30,0.0,0.021099999999999997,,,2023.5821917808219,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.021099999999999997,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-08-31,0.0,0.021299999999999996,,,2023.751598173516,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.021299999999999996,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-09-30,0.0,0.023099999999999996,,,2023.8321917808219,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.023099999999999996,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-10-31,0.0,0.021399999999999995,,,2023.9182648401825,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.021399999999999995,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-11-30,0.0,0.020899999999999995,,,2023.9988584474886,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.020899999999999995,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2023-12-31,0.0,0.030999999999999993,,,2024.0849315068492,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.030999999999999993,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-01-31,0.0,0.034899999999999994,,,2024.1682648401825,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.034899999999999994,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-02-29,0.0,0.018899999999999993,,,2024.2461187214612,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.018899999999999993,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-03-31,0.0,0.017999999999999995,,,2024.3349315068492,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.017999999999999995,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-04-30,0.0,0.016899999999999995,,,2024.4155251141551,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.016899999999999995,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-05-31,0.0,0.022099999999999998,,,2024.501598173516,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.022099999999999998,0.04499999999999999,DMR,,,,,,
3600948269,3611252830,C,2024-06-30,0.0,0.024899999999999995,,,2024.5821917808219,CA0107611,3600634244,001C,3600694537,A,FINAL EFFLUENT FROM LOS ALISOS WRP / MONTHLY,,3606611374,2022-05-01,2027-04-30,530,1,45.0,19,mg/L,19,milligram/liter,0.04499999999999999,WA,AVG,<=,ENF,24,01/01,JAN--FEB--MAR--APR--MAY--JUN--JUL--AUG--SEP--OCT--NOV--DEC,0,2022.419406392694,2027.4155251141551,kg/m³,0.024899999999999995,0.04499999999999999,DMR,,,,,,
